RATE,GROSS AMT,PCS,Style,Discount/Charges
486.25,477,0,JNE2100,-1.939203354
486.25,477,171,JNE2100,-1.939203354
486.25,477,106,JNE2100,-1.939203354
486.25,477,198,JNE2100,-1.939203354
722.22,708,2,J0147,-2.008474576
722.22,708,4,J0147,-2.008474576
722.22,708,5,J0147,-2.008474576
722.22,708,34,J0147,-2.008474576
722.22,708,14,J0147,-2.008474576
933.75,915,8,J0130,-2.049180328
933.75,915,5,J0130,-2.049180328
933.75,915,0,J0130,-2.049180328
933.75,915,2,J0130,-2.049180328
933.75,915,7,J0130,-2.049180328
4250,4250,0,SHIPPING,0
933.75,915,4,J0130,-2.049180328
853.33,836,0,J0129,-2.072966507
853.33,836,1,J0129,-2.072966507
853.33,836,0,J0129,-2.072966507
853.33,836,0,J0129,-2.072966507
1312.5,1286,95,J0014,-2.060653188
1312.5,1286,10,J0014,-2.060653188
1312.5,1286,51,J0014,-2.060653188
1312.5,1286,24,J0014,-2.060653188
1312.5,1286,44,J0014,-2.060653188
1312.5,1286,72,J0014,-2.060653188
737.5,723,2,J0151,-2.005532503
737.5,723,2,J0151,-2.005532503
737.5,723,5,J0151,-2.005532503
737.5,723,1,J0151,-2.005532503
737.5,723,5,J0151,-2.005532503
737.5,723,4,J0151,-2.005532503
500,490,4,J0132,-2.040816327
500,490,4,J0132,-2.040816327
500,490,4,J0132,-2.040816327
500,490,5,J0132,-2.040816327
737.5,723,0,J0086,-2.005532503
737.5,723,0,J0086,-2.005532503
737.5,723,0,J0086,-2.005532503
737.5,723,0,J0086,-2.005532503
737.5,723,1,J0086,-2.005532503
462.5,453,3,J0334,-2.097130243
462.5,453,3,J0334,-2.097130243
462.5,453,1,J0334,-2.097130243
562.5,551,2,JNE3065,-2.087114338
562.5,551,4,JNE3065,-2.087114338
562.5,551,31,JNE3065,-2.087114338
562.5,551,27,JNE3065,-2.087114338
512.5,502,22,JNE3376,-2.091633466
4250,4250,0,SHIPPING,0
512.5,502,31,JNE3376,-2.091633466
512.5,502,40,JNE3376,-2.091633466
512.5,502,12,JNE3376,-2.091633466
512.5,502,11,JNE3376,-2.091633466
425,416,0,JNE3405,-2.163461538
425,416,0,JNE3405,-2.163461538
425,416,0,JNE3405,-2.163461538
425,416,0,JNE3405,-2.163461538
425,416,57,JNE3405,-2.163461538
425,416,23,JNE3405,-2.163461538
403.75,396,63,JNE3421,-1.957070707
403.75,396,10,JNE3421,-1.957070707
403.75,396,7,JNE3421,-1.957070707
403.75,396,5,JNE3421,-1.957070707
587.5,576,84,JNE3764,-1.996527778
587.5,576,109,JNE3764,-1.996527778
587.5,576,82,JNE3764,-1.996527778
587.5,576,26,JNE3764,-1.996527778
587.5,576,11,JNE3764,-1.996527778
887.5,870,5,J0332,-2.011494253
887.5,870,3,J0332,-2.011494253
887.5,870,9,J0332,-2.011494253
1737.5,1703,30,J0225,-2.025836759
1737.5,1703,40,J0225,-2.025836759
1737.5,1703,36,J0225,-2.025836759
1737.5,1703,45,J0225,-2.025836759
1312.5,1286,4,SET172,-2.060653188
1312.5,1286,3,SET172,-2.060653188
1312.5,1286,5,SET172,-2.060653188
1312.5,1286,3,SET172,-2.060653188
612.5,600,47,SET203,-2.083333333
612.5,600,65,SET203,-2.083333333
612.5,600,30,SET203,-2.083333333
612.5,600,26,SET203,-2.083333333
4250,4250,0,SHIPPING,0
612.5,600,30,SET203,-2.083333333
612.5,600,15,SET203,-2.083333333
850,833,4,SET295,-2.040816327
850,833,3,SET295,-2.040816327
850,833,1,SET295,-2.040816327
850,833,1,SET295,-2.040816327
812.5,796,0,SET297,-2.072864322
812.5,796,1,SET297,-2.072864322
812.5,796,0,SET297,-2.072864322
812.5,796,3,SET297,-2.072864322
1037.5,1017,7,SET305,-2.015732547
1037.5,1017,5,SET305,-2.015732547
1037.5,1017,6,SET305,-2.015732547
1037.5,1017,23,SET305,-2.015732547
1037.5,1017,30,SET305,-2.015732547
1037.5,1017,12,SET305,-2.015732547
975,956,8,SET319,-1.987447699
975,956,32,SET319,-1.987447699
975,956,13,SET319,-1.987447699
975,956,15,SET319,-1.987447699
855,838,12,SET098,-2.028639618
925,1813,74,SET110,48.97959184
4250,4250,0,SHIPPING,0
425,425,9,JNE3546,0
425,425,2,JNE3546,0
425,425,6,JNE3546,0
425,425,147,JNE3571,0
425,425,68,JNE3571,0
425,425,25,JNE3571,0
416,416,0,JNE3622,0
416,416,0,JNE3622,0
416,416,18,JNE3622,0
404,404,0,JNE3628,0
404,404,0,JNE3628,0
404,404,7,JNE3628,0
463,463,31,JNE3630,0
463,463,29,JNE3630,0
463,463,29,JNE3630,0
425,425,2,JNE3693,0
425,425,2,JNE3693,0
425,425,0,JNE3693,0
404,404,3,JNE3695,0
404,404,4,JNE3695,0
404,404,2,JNE3695,0
650,650,100,JNE3710,0
650,650,59,JNE3710,0
650,650,50,JNE3710,0
425,425,57,JNE3439,0
425,425,51,JNE3439,0
425,425,92,JNE3439,0
425,425,101,JNE3440,0
425,425,168,JNE3440,0
425,425,251,JNE3440,0
425,425,4,JNE3574,0
425,425,2,JNE3574,0
425,425,1,JNE3574,0
439,439,1,JNE3575,0
439,439,0,JNE3575,0
439,439,28,JNE3575,0
5320,5320,0,SHIPPING,0
650,650,67,SET328,0
1038,1038,69,SET321,0
1550,1550,30,SET277,0
1350,1350,30,J0242,0
1775,1775,5,SET278,0
1700,1700,8,J0281,0
500,500,0,JNE3688,0
513,513,162,JNE2291,0
588,588,84,JNE3764,0
463,463,110,JNE3548,0
3450,3450,0,SHIPPING,0
500,500,4,JNE3672,0
1000,1000,0,SET094,0
588,588,125,JNE3765,0
625,625,61,JNE3383,0
738,738,81,SET199,0
1175,1175,36,SET244,0
1388,1388,55,SET220,0
649,649,5,MEN5022,0
463,463,27,JNE3554,0
1275,1275,5,SET336,0
1313,1313,4,SET172,0
3000,3000,0,SHIPPING,0
463,463,1,JNE3553,0
391,391,48,JNE1977,0
450,450,7,JNE3384,0
450,450,19,JNE3479,0
428,428,1,JNE3042,0
450,450,9,JNE2014,0
461,461,74,JNE2032,0
383,383,0,JNE3550,0
425,425,32,JNE3549,0
450,450,28,JNE3776,0
278,278,5,JNE3428,0
463,463,4,JNE3561,0
425,425,2,JNE3574,0
425,425,81,JNE3489,0
425,425,66,JNE3435,0
425,425,112,JNE3564,0
425,425,0,JNE3405,0
404,404,0,JNE3628,0
475,475,25,JNE3781,0
463,463,2,JNE3555,0
3150,3150,0,SHIPPING,0
850,850,4,J0037,0
888,888,4,J0094,0
738,738,17,J0179,0
563,563,7,J0184,0
850,850,19,J0335,0
538,538,5,J0336,0
450,450,3,J0337,0
775,775,134,J0339,0
775,775,25,J0339,0
425,425,0,JNE3558,0
463,463,4,JNE3605,0
588,1176,82,JNE3764,50
588,588,34,JNE3766,0
413,413,0,JNE3777,0
588,588,182,JNE3795,0
2470,2470,0,SHIPPING,0
1163,1163,24,J0247,0
513,513,6,JNE1906,0
594,594,88,JNE3252,0
594,594,96,JNE3252,0
500,500,18,JNE3750,0
500,500,4,JNE3750,0
463,463,38,JNE3751,0
513,513,136,JNE3763,0
588,588,42,JNE3764,0
413,413,66,JNE3777,0
550,550,7,JNE3782,0
550,550,6,JNE3783,0
588,588,40,JNE3788,0
563,563,4,JNE3789,0
888,888,10,PJNE2270,0
713,713,189,PJNE3252,0
713,713,278,PJNE3252,0
550,550,8,PJNE3363,0
550,550,8,PJNE3363,0
650,650,87,PJNE3373,0
588,588,3,PJNE3399,0
463,463,2,PJNE3405,0
925,925,211,SET268,0
850,850,5,SET295,0
813,813,0,SET297,0
738,738,42,SET306,0
738,738,23,SET306,0
738,738,23,SET306,0
738,738,23,SET306,0
738,738,25,SET306,0
975,975,6,SET319,0
975,975,6,SET319,0
1038,1038,40,SET321,0
688,688,4,SET345,0
688,688,4,SET345,0
688,688,192,SET345,0
5440,5440,0,SHIPPING,0
700,700,34,JNE3707,0
700,700,28,JNE3707,0
1388,1388,55,SET220,0
888,2664,51,J0094,66.66666667
888,3552,5,J0094,75
888,888,4,J0094,0
888,888,5,J0094,0
888,888,2,J0094,0
833,2499,35,J0159,66.66666667
833,3332,15,J0159,75
833,833,3,J0159,0
833,833,1,J0159,0
775,775,13,J0212,0
888,1776,12,J0152,50
888,1776,37,J0152,50
888,2664,3,J0152,66.66666667
888,888,4,J0152,0
1000,1000,14,JNE3709,0
650,650,66,JNE3710,0
738,738,2,J0151,0
775,775,12,J0348,0
775,775,3,J0345,0
850,850,8,NW012,0
738,738,24,NW013,0
738,738,26,NW013,0
611,611,21,NW006,0
611,611,28,NW006,0
439,439,4,BTM039,0
500,500,4,J0132,0
8190,8190,0,SHIPPING,0
1275,1275,39,J0007,0
813,813,26,J0211,0
1738,1738,52,J0225,0
1125,1125,0,J0248,0
588,588,77,JNE3396,0
513,513,9,JNE3432,0
430,430,1,JNE3541,0
430,430,0,JNE3541,0
463,463,68,JNE3548,0
463,463,24,JNE3557,0
663,663,58,JNE3634,0
513,513,93,JNE3703,0
563,563,128,JNE3730,0
563,563,129,JNE3738,0
550,550,49,JNE3769,0
563,563,37,JNE3778,0
550,550,7,JNE3782,0
550,550,2,JNE3783,0
588,588,51,JNE3788,0
650,650,10,JNE3819,0
650,650,5,JNE3820,0
650,650,4,JNE3821,0
613,613,25,JNE3822,0
688,688,4,JNE3823,0
650,650,4,JNE3825,0
775,775,110,SET038,0
1000,1000,3,SET239,0
975,975,292,SET264,0
975,975,93,SET265,0
850,850,5,SET295,0
925,925,15,SET383,0
925,925,24,SET385,0
1000,1000,3,SET389,0
4497,4497,0,SHIPPING,0
588,588,72,JNE3762,0
588,588,77,JNE3762,0
588,588,91,JNE3762,0
588,588,74,JNE3762,0
588,588,77,JNE3762,0
775,775,114,SET038,0
775,775,43,SET038,0
775,775,110,SET038,0
775,775,5,SET038,0
925,925,3,SET144,0
925,925,2,SET144,0
925,925,4,SET144,0
925,925,1,SET144,0
925,925,0,SET147,0
925,925,3,SET147,0
925,925,1,SET147,0
925,925,1,SET147,0
698,698,24,SET243,0
698,698,32,SET243,0
698,698,36,SET243,0
698,698,36,SET243,0
698,698,21,SET243,0
850,850,3,SET295,0
850,850,4,SET295,0
850,850,5,SET295,0
850,850,1,SET295,0
850,850,1,SET295,0
650,650,63,SET328,0
650,650,67,SET328,0
650,650,39,SET328,0
650,650,18,SET328,0
650,650,26,SET328,0
10886,10886,0,SHIPPING,0
975,975,41,SET223,0
975,975,6,SET223,0
975,975,2,SET223,0
975,1950,1,SET223,50
975,975,2,SET223,0
975,975,9,SET223,0
975,975,2,SET223,0
850,850,26,SET236,0
850,850,1,SET236,0
850,850,0,SET236,0
850,850,1,SET236,0
850,850,1,SET236,0
850,850,8,SET236,0
850,850,3,SET236,0
775,775,5,SET293,0
775,775,6,SET293,0
775,775,10,SET293,0
775,775,5,SET293,0
775,775,5,SET293,0
775,775,8,SET293,0
775,775,10,SET293,0
1775,1775,5,SET278,0
1775,1775,6,SET278,0
1775,1775,9,SET278,0
1775,1775,8,SET278,0
1425,1425,59,SET276,0
1425,1425,56,SET276,0
1425,1425,51,SET276,0
1425,1425,50,SET276,0
6120,6120,0,SHIPPING,0
1038,1038,9,J0095,0
1313,1313,19,J0109,0
388,388,2,J0122,0
1350,1350,61,J0127,0
775,1550,3,J0345,50
813,813,1,J0347,0
888,1776,2,J0349,50
563,563,20,JNE3429,0
404,404,52,JNE3576,0
350,350,9,JNE3645,0
368,368,24,JNE3661,0
388,388,2,JNE3684,0
563,563,29,JNE3691,0
563,563,5,JNE3744,0
1200,1200,43,SET217,0
1125,1125,10,SET219,0
850,850,22,SET228,0
1000,1000,5,SET239,0
926,926,150,SET250,0
975,975,230,SET264,0
925,925,20,SET385,0
925,925,6,SET386,0
3500,3500,0,SHIPPING,0
550,550,6,PJNE2100,0
463,463,4,PJNE3405,0
538,538,0,PJNE3440,0
563,563,4,JNE3429,0
404,404,35,JNE3576,0
513,513,0,JNE1233,0
486,486,0,JNE1525,0
450,450,9,JNE2014,0
486,486,145,JNE2100,0
486,486,106,JNE2100,0
563,563,41,JNE2170,0
558,558,5,JNE2205,0
558,558,9,JNE2205,0
581,581,1,JNE2251,0
775,775,99,JNE3030,0
775,775,38,JNE3030,0
5439,5439,0,SHIPPING,0
563,563,4,JNE3065,0
594,594,120,JNE3252,0
486,486,40,JNE3261,0
486,486,20,JNE3261,0
513,513,50,JNE3294,0
513,513,8,JNE3294,0
594,594,73,JNE3348,0
594,594,63,JNE3348,0
475,475,20,JNE3365,0
475,475,210,JNE3366,0
513,513,13,JNE3408,0
588,588,7,JNE3425,0
450,450,12,JNE3457,0
450,450,8,JNE3457,0
463,463,110,JNE3548,0
425,425,0,JNE3489,0
425,425,200,JNE3489,0
5439,5439,0,SHIPPING,0
738,738,0,J0086,0
563,563,0,J0139,0
563,563,4,J0183,0
850,850,0,J0329,0
813,813,4,J0373,0
618,618,22,JNE2153,0
463,463,5,JNE3225,0
618,618,134,JNE3252,0
538,538,540,JNE3373,0
613,613,2,JNE3396,0
588,588,8,JNE3400,0
500,500,0,JNE3524,0
725,725,148,JNE3609,0
588,588,84,JNE3636,0
500,500,0,JNE3688,0
613,613,84,JNE3764,0
588,588,108,JNE3767,0
653,653,242,SET044,0
975,975,27,SET048,0
879,879,5,SET062,0
688,688,6,SET132,0
1313,1313,3,SET172,0
738,738,22,SET238,0
653,653,7,SET248,0
975,975,292,SET264,0
850,850,3,SET295,0
650,650,67,SET328,0
1237,1237,40,J0370,0
650,650,17,JNE3753,0
588,588,22,JNE3788,0
813,813,0,SET297,0
975,975,9,SET319,0
975,975,13,SET319,0
1038,1038,80,SET321,0
925,925,211,SET268,0
663,663,51,JNE3634,0
563,563,37,JNE3778,0
594,594,124,JNE3635,0
650,650,59,JNE3710,0
450,450,6,JNE3716,0
450,450,33,JNE3716,0
688,688,22,SET334,0
738,738,45,SET352,0
425,425,131,JNE3805,0
450,450,39,JNE3722,0
450,450,15,JNE3722,0
450,450,15,JNE3722,0
450,450,54,JNE3722,0
3150,3150,0,SHIPPING,0
1238,1238,48,SET313,0
1238,1238,64,SET313,0
1163,1163,35,SET300,0
1163,1163,24,SET300,0
1238,1238,2,SET282,0
1238,1238,8,SET282,0
1513,1513,67,J0379,0
1513,1513,27,J0379,0
1550,1550,12,J0382,0
1550,1550,32,J0382,0
1550,1550,41,SET277,0
1550,1550,29,SET277,0
1775,1775,5,SET278,0
1775,1775,9,SET278,0
2875,2875,0,SHIPPING,0
611,611,7,MEN5002,0
611,611,5,MEN5010,0
611,611,5,MEN5010,0
611,611,6,MEN5010,0
611,611,5,MEN5010,0
611,611,5,MEN5010,0
611,611,5,MEN5010,0
1425,1425,55,J0230,0
1425,1425,7,J0230,0
425,425,7,JNE3652,0
425,425,5,JNE3652,0
425,425,7,JNE3652,0
425,425,4,JNE3652,0
425,425,5,JNE3652,0
425,425,0,JNE3652,0
888,888,4,J0332,0
888,888,5,J0332,0
888,888,3,J0332,0
888,888,9,J0332,0
888,888,31,J0332,0
888,888,19,J0332,0
500,500,4,JNE3654,0
500,500,55,JNE3654,0
500,500,53,JNE3654,0
500,500,53,JNE3654,0
500,500,7,JNE3654,0
1350,1350,17,J0242,0
1350,1350,42,J0242,0
2875,2875,0,SHIPPING,0
1550,1550,45,J0380,0
1550,1550,19,J0380,0
563,563,8,JNE3691,0
563,563,14,JNE3691,0
563,563,17,JNE3691,0
563,563,26,JNE3691,0
563,563,29,JNE3691,0
563,563,33,JNE3691,0
439,439,38,JNE3743,0
439,439,0,JNE3743,0
439,439,0,JNE3743,0
439,439,0,JNE3743,0
439,439,0,JNE3743,0
463,463,0,JNE3555,0
463,463,12,JNE3555,0
463,463,3,JNE3555,0
463,463,2,JNE3555,0
463,463,19,JNE3555,0
463,463,0,JNE3555,0
649,649,26,MEN5022,0
649,649,5,MEN5022,0
649,649,6,MEN5022,0
649,649,6,MEN5022,0
649,649,48,MEN5022,0
649,649,9,MEN5022,0
611,611,9,MEN5002,0
611,611,17,MEN5002,0
611,611,36,MEN5002,0
611,611,0,MEN5002,0
611,611,6,MEN5002,0
2875,2875,0,SHIPPING,0
563,563,63,JNE2170,0
563,563,123,JNE2170,0
563,563,39,JNE2170,0
563,563,92,JNE2170,0
563,563,41,JNE2170,0
775,775,160,SET187,0
775,775,198,SET187,0
775,775,393,SET187,0
775,775,193,SET187,0
775,775,8,SET187,0
775,775,3,SET187,0
975,975,2,SET075,0
975,975,6,SET075,0
975,975,2,SET075,0
975,975,7,SET075,0
975,975,3,SET075,0
975,975,4,SET075,0
975,975,6,SET075,0
713,713,8,SET037,0
713,713,33,SET037,0
713,713,10,SET037,0
713,713,8,SET037,0
713,713,6,SET037,0
713,713,6,SET037,0
738,738,50,JNE3749,0
738,738,6,JNE3749,0
738,738,21,JNE3749,0
738,738,45,JNE3749,0
738,738,46,JNE3749,0
588,588,42,JNE3764,0
588,588,84,JNE3764,0
588,588,109,JNE3764,0
588,588,82,JNE3764,0
588,588,26,JNE3764,0
775,775,106,SET187,0
713,713,6,SET037,0
688,688,8,SET329,0
688,688,5,SET329,0
688,688,6,SET329,0
653,653,4,SET248,0
653,653,14,SET248,0
653,653,4,SET248,0
688,688,43,SET286,0
688,688,51,SET286,0
688,688,13,SET286,0
650,650,26,SET328,0
650,650,52,SET328,0
688,688,3,SET325,0
3710,3710,0,SHIPPING,0
1200,1200,18,J0013,0
1038,1038,15,J0249,0
1313,1313,29,J0109,0
1475,2950,7,J0243,50
888,2664,51,J0094,66.66666667
888,2664,5,J0094,66.66666667
888,2664,7,J0094,66.66666667
888,2664,5,J0094,66.66666667
1038,1038,15,J0249,0
1313,1313,138,J0109,0
1738,1738,30,J0225,0
1425,1425,194,J0230,0
1513,1513,5,J0239,0
1200,1200,12,J0013,0
4140,4140,0,SHIPPING,0
688,688,5,SET329,0
1238,1238,2,SET282,0
688,688,6,SET329,0
975,975,13,SET303,0
1350,1350,17,J0242,0
1350,1350,17,J0242,0
1350,1350,42,J0242,0
1238,1238,37,SET282,0
1238,1238,5,SET282,0
1238,1238,0,SET282,0
1238,1238,8,SET282,0
425,425,87,JNE3576,0
425,425,121,JNE3576,0
425,425,61,JNE3576,0
425,425,35,JNE3576,0
2450,2450,0,SHIPPING,0
650,650,0,J0080,0
650,650,1,J0080,0
350,350,0,J0192,0
1475,1475,40,J0243,0
1475,1475,40,J0243,0
425,425,4,J0297,0
613,613,21,JNE3518,0
439,439,35,JNE3627,0
650,650,0,J0080,0
650,650,1,J0080,0
650,650,0,J0080,0
650,650,0,J0080,0
563,563,43,J0097,0
563,563,26,J0097,0
563,563,39,J0097,0
563,563,60,J0097,0
563,563,0,J0097,0
563,563,6,J0097,0
563,563,7,J0097,0
388,388,7,J0118,0
388,388,34,J0118,0
388,388,88,J0118,0
388,388,61,J0118,0
388,388,122,J0118,0
388,388,87,J0118,0
388,388,122,J0118,0
388,388,1,J0120,0
388,388,4,J0120,0
388,388,2,J0120,0
388,388,1,J0120,0
388,388,0,J0120,0
388,388,1,J0120,0
500,500,56,J0136,0
500,500,51,J0136,0
500,500,44,J0136,0
500,500,77,J0136,0
500,500,40,J0136,0
500,500,44,J0136,0
500,500,76,J0136,0
563,563,0,J0139,0
563,563,0,J0139,0
563,563,0,J0139,0
2833,2833,0,SHIPPING,0
563,563,0,J0139,0
563,563,0,J0139,0
563,563,0,J0139,0
563,563,0,J0139,0
350,350,0,J0192,0
350,350,0,J0192,0
563,563,19,J0201,0
563,563,2,J0201,0
563,563,2,J0201,0
563,563,4,J0201,0
563,563,2,J0201,0
563,563,5,J0201,0
563,563,5,J0201,0
688,688,15,J0214,0
688,688,4,J0214,0
688,688,4,J0214,0
688,688,3,J0214,0
688,688,3,J0214,0
688,688,4,J0214,0
688,688,7,J0214,0
1350,1350,39,J0242,0
1350,1350,30,J0242,0
1350,1350,17,J0242,0
1350,1350,17,J0242,0
1350,1350,42,J0242,0
1350,1350,35,J0242,0
2833,2833,0,SHIPPING,0
1475,1475,7,J0243,0
1475,1475,6,J0243,0
1475,1475,7,J0243,0
1475,1475,41,J0243,0
1475,1475,31,J0243,0
425,425,4,J0297,0
425,425,6,J0297,0
613,613,77,JNE3518,0
613,613,5,JNE3518,0
463,463,32,JNE3630,0
463,463,30,JNE3630,0
463,463,31,JNE3630,0
463,463,29,JNE3630,0
463,463,29,JNE3630,0
439,439,27,JNE3627,0
439,439,6,JNE3627,0
439,439,42,JNE3627,0
439,439,32,JNE3627,0
439,439,0,JNE3627,0
439,439,4,JNE3627,0
2834,2834,0,SHIPPING,0
538,538,136,JNE3763,0
613,613,5,JNE3396,0
613,613,77,JNE3396,0
1163,1163,56,SET300,0
1038,1038,10,J0252,0
975,975,47,SET303,0
925,925,74,SET110,0
843,843,0,SET252,0
925,925,3,J0210,0
925,925,4,J0005,0
1038,1038,1,J0194,0
1038,1038,2,J0194,0
463,463,28,JNE3566,0
463,463,16,JNE3555,0
538,538,150,JNE3761,0
588,588,84,JNE3614,0
2163,2163,0,SHIPPING,0
613,613,20,JNE3581,0
613,613,44,JNE3581,0
613,613,48,JNE3518,0
588,588,137,JNE3522,0
688,688,58,JNE3634,0
588,1176,87,JNE3461,50
588,588,124,JNE3615,0
588,588,7,JNE3620,0
538,538,50,JNE3742,0
500,500,13,JNE3725,0
500,500,0,JNE3524,0
500,500,1,JNE3524,0
463,463,32,JNE3630,0
463,463,52,JNE3557,0
463,463,56,JNE3557,0
463,463,109,JNE3548,0
463,463,110,JNE3548,0
451,451,5,JNE2009,0
1388,1388,5,J0236,0
1313,1313,0,J0241,0
2163,2163,0,SHIPPING,0
1038,1038,5,J0249,0
1038,1038,1,J0249,0
850,850,1,SET295,0
850,850,4,SET295,0
1038,1038,8,SET302,0
1038,1038,22,SET302,0
1038,1038,36,J0250,0
1075,1075,4,SET333,0
688,688,51,SET286,0
688,688,63,SET334,0
688,688,63,SET334,0
650,650,67,SET328,0
650,650,39,SET328,0
613,613,14,SET351,0
613,613,33,SET351,0
2163,2163,0,SHIPPING,0
500,500,44,J0136,0
1125,1125,0,J0248,0
1125,1125,0,J0248,0
688,688,4,J0214,0
688,688,3,J0214,0
688,688,4,J0214,0
738,738,93,SET194,0
613,613,7,J0203,0
843,843,0,SET252,0
843,843,311,SET252,0
613,613,20,SET291,0
925,925,246,J0006,0
1038,1038,2,J0249,0
388,388,87,J0118,0
463,463,68,JNE3548,0
463,463,110,JNE3548,0
463,463,0,JNE3560,0
463,463,0,JNE3560,0
738,738,45,JNE3727,0
738,738,36,JNE3727,0
738,738,31,JNE3727,0
563,563,0,J0139,0
563,563,0,J0139,0
1313,1313,19,SET316,0
563,563,2,J0201,0
563,563,3,JNE3744,0
463,463,109,JNE3548,0
738,738,45,JNE3727,0
738,738,36,JNE3727,0
738,738,31,JNE3727,0
925,925,110,J0006,0
425,425,0,JNE3639,0
425,425,4,JNE3640,0
4550,4550,0,SHIPPING,0
425,425,8,JNE3640,0
425,425,131,JNE3640,0
425,425,9,JNE3640,0
500,500,4,JNE3672,0
500,500,3,JNE3672,0
500,500,2,JNE3672,0
388,388,1,JNE3657,0
388,388,3,JNE3657,0
388,388,1,JNE3657,0
425,425,6,JNE3641,0
425,425,2,JNE3641,0
425,425,2,JNE3641,0
388,388,0,JNE3644,0
388,388,1,JNE3644,0
388,388,0,JNE3644,0
500,500,9,JNE3662,0
500,500,2,JNE3662,0
500,500,3,JNE3662,0
388,388,5,JNE3665,0
388,388,123,JNE3665,0
388,388,119,JNE3665,0
425,425,14,JNE3668,0
425,425,6,JNE3668,0
425,425,1,JNE3668,0
500,500,28,JNE3674,0
500,500,44,JNE3674,0
500,500,33,JNE3674,0
563,563,1,JNE3669,0
563,563,1,JNE3669,0
563,563,1,JNE3669,0
500,500,28,JNE3671,0
500,500,15,JNE3671,0
500,500,23,JNE3671,0
463,463,53,JNE3676,0
463,463,31,JNE3676,0
463,463,107,JNE3676,0
425,425,5,JNE3683,0
425,425,3,JNE3683,0
4106,4106,0,SHIPPING,0
425,425,0,JNE3683,0
462.5,462,3,JNE3687,-0.108225108
462.5,462,8,JNE3687,-0.108225108
462.5,462,9,JNE3687,-0.108225108
500,500,4,JNE3688,0
500,500,0,JNE3688,0
500,500,0,JNE3688,0
562.5,562,8,JNE3691,-0.088967972
562.5,562,14,JNE3691,-0.088967972
562.5,562,17,JNE3691,-0.088967972
562.5,562,12,JNE3744,-0.088967972
562.5,562,3,JNE3744,-0.088967972
562.5,562,0,JNE3744,-0.088967972
387.5,388,34,J0118,0.128865979
387.5,388,88,J0118,0.128865979
387.5,388,61,J0118,0.128865979
425,425,3,J0172,0
425,425,36,J0172,0
425,425,26,J0172,0
350,350,1,J0178,0
350,350,4,J0178,0
350,350,0,J0178,0
562.5,562,3,J0198,-0.088967972
562.5,562,55,J0198,-0.088967972
562.5,562,35,J0198,-0.088967972
562.5,562,2,J0201,-0.088967972
562.5,562,2,J0201,-0.088967972
562.5,562,4,J0201,-0.088967972
387.5,388,1,J0120,0.128865979
387.5,388,4,J0120,0.128865979
387.5,388,2,J0120,0.128865979
887.5,888,7,SET197,0.056306306
887.5,888,10,SET197,0.056306306
887.5,888,197,SET197,0.056306306
4106,4106,0,SHIPPING,0
975,975,454,SET264,0
975,975,552,SET264,0
975,975,292,SET264,0
737.5,738,72,SET199,0.067750678
737.5,738,81,SET199,0.067750678
737.5,738,49,SET199,0.067750678
1175,1175,135,SET245,0
1175,1175,160,SET245,0
1175,1175,117,SET245,0
1162.5,1162,5,SET323,-0.04302926
1162.5,1162,5,SET323,-0.04302926
1162.5,1162,4,SET323,-0.04302926
1162.5,1162,40,SET300,-0.04302926
1162.5,1162,56,SET300,-0.04302926
1162.5,1162,35,SET300,-0.04302926
1312.5,1312,12,SET172,-0.038109756
4105,4105,0,SHIPPING,0
1312.5,1312,4,SET172,-0.038109756
1312.5,1312,3,SET172,-0.038109756
1625,1625,13,J0077,0
1625,1625,1,J0077,0
1625,1625,3,J0077,0
462.5,462,0,JNE3555,-0.108225108
462.5,462,12,JNE3555,-0.108225108
462.5,462,3,JNE3555,-0.108225108
1350,1350,189,J0002,0
1350,1350,8,J0002,0
1350,1350,51,J0002,0
1237.5,1238,49,J0282,0.040387722
1237.5,1238,74,J0282,0.040387722
1237.5,1238,72,J0282,0.040387722
4105,4105,0,SHIPPING,0
650,650,19,SET374,0
538,538,49,JNE3741,0
650,650,7,PJNE3399,0
510,510,20,JNE3261,0
475,475,22,JNE3716,0
775,775,106,SET187,0
925,925,60,SET186,0
538,538,0,PJNE3440,0
888,888,2,SET262,0
688,688,4,SET345,0
650,650,4,PJNE3399,0
650,650,69,JNE3791,0
925,925,6,J0005,0
925,925,110,J0006,0
925,925,183,J0006,0
650,650,78,JNE3368,0
738,738,21,JNE3749,0
588,588,41,JNE3778,0
538,538,105,JNE3775,0
888,888,3,SET262,0
650,650,6,JNE3368,0
888,888,3,SET262,0
650,650,6,JNE3368,0
650,650,27,JNE3794,0
650,650,308,JNE3795,0
888,888,2,SET262,0
538,538,3,JNE3480,0
925,925,211,SET268,0
813,813,1,SET210,0
688,688,4,JNE3823,0
925,925,8,J0006,0
5000,5000,0,SHIPPING,0
425,425,74,JNE3445,0
425,425,92,JNE3445,0
425,425,2,JNE3445,0
425,425,4,JNE3445,0
425,425,0,JNE3574,0
425,425,0,JNE3574,0
425,425,2,JNE3574,0
425,425,1,JNE3574,0
425,425,143,JNE3568,0
425,425,67,JNE3568,0
425,425,3,JNE3568,0
425,425,30,JNE3568,0
425,425,27,JNE3447,0
425,425,5,JNE3447,0
425,425,3,JNE3447,0
425,425,2,JNE3447,0
425,425,14,JNE3441,0
425,425,36,JNE3441,0
425,425,66,JNE3441,0
425,425,37,JNE3441,0
